population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,27,Age-standardized,294,All causes,3,Rate,1992,11772.29204043548,15120.06299108749,8934.754859216231
1,All Population,3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,11032.31731019236,14178.858574614838,8352.94419606531
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,1,Male,22,All ages,294,All causes,1,Number,1992,2836907.587948801,3691962.816227581,2141807.71072693
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,2,Female,22,All ages,294,All causes,1,Number,1992,3541070.5424327385,4538754.029733663,2688894.4551897584
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,3,Both,22,All ages,294,All causes,1,Number,1992,6377978.130381542,8211808.344570255,4833382.4855479775
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,1,Male,22,All ages,294,All causes,3,Rate,1992,8182.854476387661,10649.1993555801,6177.8892226643
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,2,Female,22,All ages,294,All causes,3,Rate,1992,9672.25151497403,12397.37249346814,7344.57649351063
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,3,Both,22,All ages,294,All causes,3,Rate,1992,8947.83894142538,11520.569212217111,6780.88371250066
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,1,Male,27,Age-standardized,294,All causes,3,Rate,1992,10044.86411061416,12896.699332695618,7625.1782652645
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,2,Female,27,Age-standardized,294,All causes,3,Rate,1992,10970.53475638323,13931.82331496112,8376.873094111941
1,All Population,3,YLDs (Years Lived with Disability),20,Vietnam,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,10539.86657392545,13452.4326654024,8024.656737678621
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,22,All ages,294,All causes,1,Number,1991,132696.38726980356,170663.3358898129,101232.02512709878
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,22,All ages,294,All causes,1,Number,1991,151585.55768735628,198485.674562512,115001.1315934503
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,3,Both,22,All ages,294,All causes,1,Number,1991,284281.94495715987,368552.68735972897,216466.74599780512
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,22,All ages,294,All causes,3,Rate,1991,8381.765716127109,10779.94757199117,6394.319657393719
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,22,All ages,294,All causes,3,Rate,1991,9769.144043978,12791.687909124948,7411.40935123922
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,3,Both,22,All ages,294,All causes,3,Rate,1991,9068.48916852273,11756.694762501733,6905.209339700689
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,27,Age-standardized,294,All causes,3,Rate,1991,9066.32986019938,11662.786936347,6927.23073289233
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,27,Age-standardized,294,All causes,3,Rate,1991,9732.47260936806,12734.70519663053,7372.44085904559
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,9384.92138849888,12219.155755634907,7141.10264535007
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,1,Male,22,All ages,294,All causes,1,Number,1990,2538132.803788336,3308342.146161383,1902108.614219268
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,2,Female,22,All ages,294,All causes,1,Number,1990,2910397.5343414964,3823590.195487018,2216103.8808989013
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,3,Both,22,All ages,294,All causes,1,Number,1990,5448530.338129829,7090367.678821096,4113244.519755709
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,1,Male,22,All ages,294,All causes,3,Rate,1990,7967.78154188838,10385.64548202197,5971.15560085053
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,2,Female,22,All ages,294,All causes,3,Rate,1990,9272.09331019266,12181.38919311411,7060.17708107489
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,3,Both,22,All ages,294,All causes,3,Rate,1990,8615.13044626581,11211.17781753922,6503.797518955649
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,10010.48622154303,12995.29891617274,7564.340263075051
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,11308.16210035664,14670.66478658396,8641.003506026409
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10663.43526425999,13747.532806345082,8120.02049549352
1,All Population,3,YLDs (Years Lived with Disability),18,Thailand,1,Male,22,All ages,294,All causes,1,Number,1991,2621294.104596419,3359421.850874095,1977026.7957060747
1,All Population,3,YLDs (Years Lived with Disability),18,Thailand,2,Female,22,All ages,294,All causes,1,Number,1991,2953366.726718901,3783259.215243355,2239481.0867180973
1,All Population,3,YLDs (Years Lived with Disability),18,Thailand,3,Both,22,All ages,294,All causes,1,Number,1991,5574660.831315327,7151186.613925918,4224706.732528639
1,All Population,3,YLDs (Years Lived with Disability),18,Thailand,1,Male,22,All ages,294,All causes,3,Rate,1991,9133.52573042746,11705.42666712436,6888.66811116798
