location_name,year,CMNN,Injuries,NCD,cmnn_share_pct,ncd_share_pct,injuries_share_pct,cmnn_ncd_ratio
Myanmar,2005,21860.76403626224,4769.773017247094,33984.255907533734,36.06506426626267,56.065944049953785,7.8689916837835465,0.643261517796424
Myanmar,2006,20884.55773986609,4614.415045644915,33579.44238652296,35.350572081277235,56.838766389959815,7.8106615287629575,0.6219447452244788
Myanmar,2007,20003.696739729625,4481.025134230958,33092.25054535515,34.7425296940741,57.474801391699216,7.7826689142266865,0.6044828142562627
Myanmar,2008,19871.864641909524,20838.54504171448,34548.5779667958,26.404639847422494,45.90624860285784,27.68911154971965,0.5751861816427907
Myanmar,2009,18247.020439289325,4325.107616556352,32267.83123836297,33.273220246930954,58.83999852233771,7.886781230731335,0.5654864222047742
Myanmar,2010,17729.84667755663,4198.1839110855135,31819.12680111959,32.98750583027853,59.201506361303494,7.810987808417982,0.5572072039680481
Myanmar,2011,16852.02309906743,4256.030429829234,31487.208317843808,32.040952943961464,59.867005529121045,8.092041526917498,0.5352021979515214
Myanmar,2012,16157.48105692428,4184.4979736405385,31237.30184444773,31.325526030650288,60.5617242321433,8.112749737206414,0.5172495735189814
Myanmar,2013,15267.374407374387,4066.910983385248,31400.51200175817,30.092510844688952,61.89147018529143,8.016018970019623,0.48621418677885064
Myanmar,2014,14482.29785878558,4058.6198487925712,31394.47590493784,29.00207009714184,62.87018812457905,8.127741778279091,0.4613008321157465
Myanmar,2015,13867.987503335862,4247.296706807702,31229.43587127557,28.10429865739148,63.28830282094372,8.607398521664795,0.44406781987667787
Myanmar,2016,13239.285094288456,4177.8176807535,31280.908669939312,27.186500436976,64.23446818825508,8.579031374768915,0.4232385073586848
Myanmar,2017,12752.884376052862,5033.59803241662,31105.597971865307,26.08374255471912,63.62093355384505,10.295323891435835,0.4099867936179113
Myanmar,2018,12344.470919102889,4031.0018034794016,31098.05171864968,26.002853304865226,65.50609436454695,8.491052330587811,0.3969531927847377
Myanmar,2019,11931.582271863075,4121.245176716325,31166.795520321823,25.268270946850212,66.00390592031673,8.727823132833084,0.38282993399444204
Myanmar,2020,12142.147948010852,4141.428645568452,31461.225593955733,25.431350412382397,65.89455637575028,8.674093211867312,0.3859400808067559
Myanmar,2021,14889.362745619112,4796.76695686081,32310.751594979363,28.635107287380034,62.13978759637293,9.225105116247025,0.46081759199723193
Myanmar,2022,11719.846411832204,5258.1436000600615,31650.10097904992,24.10097985136868,65.08604457646774,10.81297557216359,0.3702941238509759
